OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice
1.3850407140096843,1.1800098441393478,1.1149464048110724,1.549375908043186,1.4862053195385525,0.4332077487998959,0.8195557383723991,-0.283954910127372,1.6684441976410562,1.849796601643576,372402
-0.06125854290657694,-1.4263593084521833,-1.720087605683168,-0.6361654276645988,-1.0063561949930508,-1.4093939318155735,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.5330090617291532,76000
1.3850407140096843,1.1470178295495816,1.066066508078413,0.9734881262800116,0.8294180522105706,2.657860749802158,2.6349560924787667,2.9121887294458357,1.6684441976410562,2.7256895925276226,424870
-0.7844081713647075,-0.4695908853489629,-1.3779283285545527,0.6147383605914767,0.4202718856783852,-0.35477309949786423,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-0.8438098004299439,145000
-1.5075577998228382,-0.10667872486153454,-0.8402494644953002,1.686267266003285,1.6423268830837285,0.5486190851667395,0.8195557383723991,0.9945025457019111,-2.3691907606502998,-2.228285818278921,136500
0.6618910855515537,-1.3273832646828845,-1.720087605683168,-0.23965252874569185,-0.3657194342387079,0.5605581889288268,0.8195557383723991,0.9945025457019111,0.32256587821060434,-0.02442603476422282,129900
0.6618910855515537,-0.007702681092235893,0.8216670244151165,1.391242787641003,1.7930649444376916,0.6600507202795541,0.8195557383723991,-0.9231836380420135,0.32256587821060434,1.2517406347496303,302000
-0.7844081713647075,1.1470178295495816,1.066066508078413,0.1686613493077064,-0.08846907139124013,-0.7308548680036134,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.20337191462225387,155000
1.3850407140096843,0.38820149398495873,1.1638263015437318,1.0442940010869592,0.9101705850787651,1.272924713400034,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.6536846678556844,316600
-0.7844081713647075,-0.007702681092235893,0.9683067146130945,-1.6085661083466802,-1.5662404228791995,-0.7626924780358462,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-0.8720644130391068,139000
-0.7844081713647075,-0.2056547686308332,-0.9868891546932782,-0.30337781607194475,-0.6268192905125368,-1.1288249934065226,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-0.20808101672378101,117500
0.6618910855515537,1.1140258149598155,0.9683067146130945,0.7327481519363895,0.5548594404587094,-0.25528056814713695,0.8195557383723991,-0.283954910127372,0.32256587821060434,0.05091959886021131,185850
-0.06125854290657694,0.025289333497530323,-0.644729877564663,-0.9005073602772035,-1.307832317700977,-0.5457987596912607,-0.9958446157339682,0.3552738177872696,-1.0233124412198478,-0.9850828634757579,118000
0.6618910855515537,0.9160737274212182,0.6750273342171386,1.0301328261255698,0.9236293405567976,0.0173289677538558,0.8195557383723991,-0.283954910127372,0.32256587821060434,0.48886609430223466,204000
1.3850407140096843,1.1800098441393478,1.066066508078413,1.606020607888744,1.5508073458331082,0.480964163848245,0.8195557383723991,0.3552738177872696,1.6684441976410562,2.1417609319382582,318000
1.3850407140096843,1.1470178295495816,1.0171866113457537,1.5470157122162878,1.505047577207798,0.4471367031889977,0.8195557383723991,0.3552738177872696,1.6684441976410562,2.0475788899077156,255500
0.6618910855515537,0.9490657420109844,0.7239072309497978,-0.23965252874569185,-0.4787729802541802,1.519666191149838,0.8195557383723991,0.9945025457019111,0.32256587821060434,0.38055674596711064,236000
-0.7844081713647075,-0.8654950604261575,0.5772675407518199,-0.8674646187006279,-0.7856326051533192,-1.2462261804003807,-0.9958446157339682,-1.5624123659566551,-2.3691907606502998,-2.228285818278921,110500
-0.06125854290657694,-0.07368671027176833,0.9683067146130945,-0.06499803755522092,-0.35495242985628195,-0.9278500800780535,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.15628089360698255,156000
-0.7844081713647075,-1.5253353522214819,0.5772675407518199,-0.40014584497477323,-0.7371810854324026,-0.2871181781793697,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-1.2111197643490603,117000
-0.06125854290657694,0.42119350857472493,-0.0092912200400919,-0.03195529597864535,-0.16383810206822166,-0.7865706855600207,0.8195557383723991,-0.283954910127372,0.32256587821060434,0.032083190454102774,152000
-0.7844081713647075,0.12426537726682897,-0.4980901873666851,-0.1995291996884215,-0.5083822423058515,-1.0412715658178826,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.15628089360698255,122000
-3.67700668519723,-1.6243113959907804,-1.720087605683168,-0.8745452061813226,-0.6833460635202729,-1.170611856573828,-2.811244969840336,-1.5624123659566551,-2.3691907606502998,-2.228285818278921,61000
-0.7844081713647075,-0.33762282698989804,0.43062785055384195,-0.3340603618216221,0.2103153002210795,-0.5099814484049988,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.8720644130391068,135000
-0.7844081713647075,-1.0304551333749885,0.6750273342171386,-0.9665928434303546,-0.9417541686984953,-0.2731892237902679,0.8195557383723991,-0.283954910127372,-2.3691907606502998,-2.228285818278921,127500
-0.06125854290657694,-0.5355749145284954,-0.644729877564663,0.24182741994155232,0.9747726113733207,0.05513612966713217,-0.9958446157339682,0.3552738177872696,-1.0233124412198478,-0.5141726533230446,153000
0.6618910855515537,0.5201695523440236,0.08846857342522674,0.024689403866912794,-0.2526658882232356,0.546629234539725,0.8195557383723991,-0.9231836380420135,0.32256587821060434,0.14510164089075397,239000
-1.5075577998228382,-0.4695908853489629,-1.3779283285545527,-2.486558955952831,-0.8421593781610555,-1.2880130435676862,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-0.8626462088360525,84000
-0.7844081713647075,-1.558327366811248,-1.720087605683168,0.2158652658456715,0.3852791214355009,-0.3806411576490534,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.15628089360698255,100000
-0.7844081713647075,0.3552094793951925,-0.15593091023806985,-0.5039944613582965,-0.8017831117269582,-1.258165284162468,-0.9958446157339682,-1.5624123659566551,0.32256587821060434,0.25812009132740515,137000
-0.06125854290657694,-0.5025828999387292,0.9194268178804351,0.045931166308997094,1.7580721801948074,0.6341826621283649,-0.9958446157339682,-0.283954910127372,0.32256587821060434,-0.015007830561168554,230000
-1.5075577998228382,-0.04069469568200211,-0.7424896710299816,-1.1978920344663837,-1.646992955747394,-0.7965199386950934,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.881482617242161,88000
-1.5075577998228382,-0.04069469568200211,-0.7424896710299816,-1.1978920344663837,-1.646992955747394,-0.7965199386950934,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.881482617242161,75000
2.108190342467815,1.0810338003700493,0.9683067146130945,1.8396799947516713,1.8630504729234603,0.7117868365819323,0.8195557383723991,0.9945025457019111,1.6684441976410562,1.4071410041000256,326000
-0.7844081713647075,-1.6902954251703128,-1.720087605683168,-0.21841076630360753,-0.21767312398035132,-0.8263676981003116,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.6366093079627501,67000
-0.7844081713647075,-0.5685669291182616,0.7239072309497978,-0.5205158321465843,-0.8744603913083332,-1.3118912510918608,-0.9958446157339682,-1.5624123659566551,-1.0233124412198478,-0.6931185331810757,117000
-0.06125854290657694,-0.2386467832205994,0.38174795382118265,-0.5464779862424651,-0.37110293642992087,0.7137766872089468,0.8195557383723991,0.3552738177872696,0.32256587821060434,-0.15628089360698255,187000
-0.7844081713647075,0.7511136544723871,0.47950774728650125,-0.14996508732355812,-0.4518554692981154,-0.9994847026505771,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.9362307939473123,145000
2.8313399709259457,1.213001858729114,1.1149464048110724,4.815886932470372,3.348897077698239,1.8101843826939614,0.8195557383723991,2.272960001531194,1.6684441976410562,0.9362307939473123,555000
-2.2307074282809687,-2.020215571067975,-1.720087605683168,-1.0704414598138778,-1.5016383965846438,-1.043261416444897,-0.9958446157339682,-0.283954910127372,-2.3691907606502998,-2.228285818278921,37900
-0.7844081713647075,-1.6573034105805466,-1.720087605683168,-1.0326783265835058,-1.45857037905494,-1.7436888371540171,-0.9958446157339682,-1.5624123659566551,-1.0233124412198478,-1.2629198874658587,89000
-0.7844081713647075,-2.020215571067975,1.0171866113457537,-0.07443882086281395,-0.3657194342387079,-0.9358094825861116,-0.9958446157339682,-1.5624123659566551,-1.0233124412198478,-0.9097372298513238,85000
2.108190342467815,1.1800098441393478,1.1149464048110724,1.521053558120407,1.4539043063912747,0.4093295412757213,0.8195557383723991,0.9945025457019111,1.6684441976410562,1.388304595693917,320000
-0.06125854290657694,0.6191455961133222,0.2351082636232047,-0.5606391612038546,-0.9202201599336435,-1.345718711751108,-0.9958446157339682,-0.9231836380420135,-2.3691907606502998,-2.228285818278921,118500
-0.06125854290657694,0.8500896982416858,0.5772675407518199,-0.5417575945886686,-0.6806543124246665,0.5844363964530014,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.9927400191656379,204750
-0.7844081713647075,-0.17266275404106698,-0.938009257960619,-0.06971842920901744,-0.19344736411989297,-0.8084590424571807,-0.9958446157339682,-0.283954910127372,0.32256587821060434,0.05091959886021131,159950
-0.7844081713647075,-1.6902954251703128,-1.720087605683168,-1.4055892672334303,-0.8690768891171202,-1.3079115498378318,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-0.5047544491199903,83000
-0.7844081713647075,-0.4036068561694305,-1.2801685350892342,-0.02959510015174709,-0.3145761634221847,-0.8980023206728353,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.9568282508665952,124500
0.6618910855515537,0.9820577566007506,0.8216670244151165,0.848397747454404,0.7325150127687372,-0.12395042676417695,0.8195557383723991,-0.283954910127372,0.32256587821060434,0.6207209531449944,187100
1.3850407140096843,0.9820577566007506,0.7727871276824572,0.5793354231880029,0.37989561924428794,0.7555635503762522,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.2722473976319866,261500
-0.7844081713647075,0.025289333497530323,-0.644729877564663,-0.6456062109721918,-1.0171231993754768,-1.4173533343236318,-0.9958446157339682,-1.5624123659566551,-1.0233124412198478,-0.5706818785413702,124900
-0.7844081713647075,-0.6015589437080278,0.5283876440191606,-2.2387383941285144,-0.667195556946634,-1.1586727528117406,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.278717548246688,116000
-0.7844081713647075,0.8170976836519195,0.5283876440191606,-0.43318858655134884,-0.6564285525642081,-1.1507133503036826,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.4841569922007075,148000
-0.06125854290657694,0.025289333497530323,1.0171866113457537,0.2536283990760436,0.6006192090840196,-0.22145310748788968,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.9550672023534208,197500
-0.06125854290657694,-0.007702681092235893,-0.6936097742973223,-1.247456146831247,-1.70351972875513,-0.7965199386950934,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.9850828634757579,88000
0.6618910855515537,-1.063447147964755,1.0171866113457537,-0.6031226860880232,-0.05616805824396233,0.918731301791445,-0.9958446157339682,0.9945025457019111,0.32256587821060434,-0.19866281252072673,311500
0.6618910855515537,0.1902494064463614,0.43062785055384195,-0.610203273568718,0.8348015544017836,1.5335951455389396,0.8195557383723991,1.6337312736165528,0.32256587821060434,0.30992021444420365,235000
-0.7844081713647075,-1.6243113959907804,-1.720087605683168,-0.14288449984286336,-0.29573390575293934,-0.8840733662837335,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-0.9097372298513238,113000
0.6618910855515537,0.7511136544723871,0.47950774728650125,-0.3269797743409273,-0.6052852817476849,0.827198172948776,0.8195557383723991,0.9945025457019111,0.32256587821060434,0.09330151777395551,210000
-0.06125854290657694,0.5531615669337898,0.18622836689054537,0.9616871471455203,0.9451633493216495,0.033247772769972164,0.8195557383723991,-0.9231836380420135,0.32256587821060434,0.5971754426373588,175000
-0.7844081713647075,-0.5685669291182616,-1.5245680187525308,-0.008353337709662787,-0.29035040356172637,0.6023450520961322,0.8195557383723991,0.3552738177872696,-1.0233124412198478,-0.5706818785413702,131500
-0.06125854290657694,-1.7562794543498454,-1.720087605683168,0.2583487907298401,0.013817470241806233,0.3615731262273722,0.8195557383723991,0.9945025457019111,0.32256587821060434,-0.3634813860741764,185000
1.3850407140096843,-2.9439919795814293,0.039588676692567416,-0.32461957851402906,-0.6510450503729951,0.49688296886436134,-0.9958446157339682,0.9945025457019111,0.32256587821060434,-0.23162652723141666,168000
-0.06125854290657694,1.1140258149598155,0.9683067146130945,-0.7447344357019186,-1.130176745390949,-0.03241729792150785,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.31462931654573073,173500
-0.7844081713647075,-1.3603752792726507,-1.720087605683168,-0.3340603618216221,-0.661812054755421,-0.4861032408808243,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-1.4748294820345798,87000
-0.7844081713647075,-2.3501357169656374,-1.720087605683168,-1.2120532094277732,-0.7237223299543701,-0.10405192049403149,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.5706818785413702,79000
-0.7844081713647075,-0.13967073945130076,0.8705469211477758,-0.3765438867057907,-0.7102635744763377,-1.1905103628439735,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.10918987259171122,130000
0.6618910855515537,-1.3603752792726507,-1.720087605683168,-0.9831142142186424,-0.13422884001655033,-0.7646823286628607,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.9097372298513238,139400
1.3850407140096843,0.9490657420109844,0.7239072309497978,-0.1995291996884215,-0.43301321162886997,1.5773718593332597,0.8195557383723991,0.9945025457019111,1.6684441976410562,0.8232123435106611,248000
-0.06125854290657694,-0.5685669291182616,-1.5245680187525308,0.7398287394170843,0.5844687025103806,-0.23339221124997697,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.10448077049018407,140000
0.6618910855515537,0.7181216398826209,0.43062785055384195,-0.008353337709662787,-0.2580493904144486,0.9087820486563724,0.8195557383723991,0.9945025457019111,0.32256587821060434,0.4747387879976533,236000
0.6618910855515537,0.586153581523556,0.18622836689054537,1.096218309278721,1.3085497472285246,0.30187760741693587,0.8195557383723991,-0.9231836380420135,0.32256587821060434,0.4511932774900176,275000
-0.7844081713647075,-0.4695908853489629,0.7239072309497978,-0.14524469566976161,0.39873787691353335,-0.3706919045139806,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,1.3317953704755914,153000
-0.7844081713647075,0.15725739185659518,-0.44921029063402573,-0.6456062109721918,-0.18806386192868002,0.7476041478681941,0.8195557383723991,1.6337312736165528,0.32256587821060434,0.05091959886021131,197500
0.6618910855515537,-0.04069469568200211,-0.7424896710299816,0.5274111149962413,0.32067709514094533,-0.4283975726974025,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.2487018871243509,167000
-0.7844081713647075,-0.7335270020670926,-1.720087605683168,-0.5228760279734825,-0.32803491890021713,-0.44630622834053335,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.8720644130391068,133000
-0.06125854290657694,-0.30463081240013185,-1.1335288448912562,0.1474195868656221,-0.11269483125169848,-0.7487635236467444,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.15628089360698255,160000
-0.06125854290657694,-1.3603752792726507,0.9683067146130945,-0.5677197486845494,-0.9282954132204629,-1.3516882636321517,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-0.9568282508665952,110000
-0.7844081713647075,-0.2056547686308332,-0.9868891546932782,0.37871877790165115,0.15109677611773686,-0.5537581621993188,-0.9958446157339682,-0.283954910127372,0.32256587821060434,-0.05738974947491275,140000
-0.7844081713647075,0.38820149398495873,-0.10705101350541053,-0.5039944613582965,-0.7371810854324026,-1.210408869114119,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.14510164089075397,144000
-0.06125854290657694,-0.43659887075919673,0.8216670244151165,0.3079129030947035,0.6894469952390335,-0.15578803679640968,-0.9958446157339682,-0.283954910127372,0.32256587821060434,0.6018845447388859,176500
1.3850407140096843,0.7181216398826209,0.43062785055384195,-0.6526867984528866,-0.24997413712762911,0.8331677248298196,0.8195557383723991,0.9945025457019111,0.32256587821060434,-0.01029872845964142,215000
1.3850407140096843,1.213001858729114,1.1149464048110724,2.342401705881,2.390633687662331,1.1017975594767833,0.8195557383723991,0.3552738177872696,1.6684441976410562,1.6991053343947078,372500
0.6618910855515537,1.0810338003700493,0.9683067146130945,-0.14760489149665987,-0.4491637182025089,0.9048023474023432,0.8195557383723991,0.9945025457019111,0.32256587821060434,0.9644854065564751,254900
0.6618910855515537,1.1140258149598155,1.0171866113457537,1.1764649673932617,1.0609086464327282,0.11881134973159764,0.8195557383723991,0.3552738177872696,1.6684441976410562,1.454232025115297,212900
0.6618910855515537,0.9160737274212182,0.6750273342171386,1.2614320171615987,1.1578116858745615,0.19044597230412127,0.8195557383723991,-0.283954910127372,0.32256587821060434,-0.005589626358114288,214000
-0.06125854290657694,1.048041785780283,0.8705469211477758,1.4832904248900347,1.4592878085824876,0.41330924252975043,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.3334657249518393,200000
-0.06125854290657694,-0.7995110312466251,-1.720087605683168,-0.11692234574698256,-0.4141709539596246,0.34167461995722676,0.8195557383723991,0.3552738177872696,0.32256587821060434,-0.2504629356375252,159000
0.6618910855515537,1.048041785780283,0.8705469211477758,-0.9288297101999825,-1.3401333308482548,-0.342833995735777,0.8195557383723991,-0.283954910127372,0.32256587821060434,-0.34464497766806784,162000
1.3850407140096843,1.1800098441393478,1.066066508078413,0.4259226944396163,0.20493179802986655,-0.513961149659028,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.05091959886021131,179900
-0.7844081713647075,-0.5685669291182616,0.2351082636232047,0.5746150315342063,0.37451211705307497,-0.38860056015711153,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.11684702828159117,153000
0.6618910855515537,-1.855255498119144,0.9683067146130945,-0.3387807534754186,-0.6510450503729951,0.6640304215335832,-0.9958446157339682,0.3552738177872696,-1.0233124412198478,-1.4559930736284712,155000
1.3850407140096843,0.7181216398826209,0.38174795382118265,0.6690228646101366,0.4821821608773343,-0.3090065350765297,0.8195557383723991,-0.9231836380420135,0.32256587821060434,-0.05268064737338562,180000
0.6618910855515537,-1.6902954251703128,-0.7424896710299816,-0.5417575945886686,1.4242950443396034,3.1632828090638525,0.8195557383723991,3.5514174573604773,0.32256587821060434,0.9362307939473123,197000
-2.2307074282809687,-1.0304551333749885,-0.938009257960619,-0.7683363939709011,0.39873787691353335,-0.3706919045139806,-0.9958446157339682,-0.283954910127372,-2.3691907606502998,-2.228285818278921,76500
1.3850407140096843,1.0810338003700493,0.9683067146130945,0.4778470026313779,0.29914308637609344,-0.44431637771351884,0.8195557383723991,-0.283954910127372,0.32256587821060434,-0.20337191462225387,192000
-0.7844081713647075,-1.0304551333749885,-1.720087605683168,-0.7022509108177499,-1.0817252256700325,-0.7129462123604825,-0.9958446157339682,0.3552738177872696,-1.0233124412198478,-1.0981013139124092,126000
0.6618910855515537,0.6191455961133222,0.283988160355864,0.3173536864022965,0.15917202940455633,-0.5477886103182752,0.8195557383723991,-0.283954910127372,0.32256587821060434,0.11213792618006403,173000
-1.5075577998228382,-0.007702681092235893,-0.6936097742973223,-0.44734976151273836,-0.7910161073445322,-1.25020588165441,-0.9958446157339682,-1.5624123659566551,0.32256587821060434,0.4841569922007075,97000
-0.06125854290657694,-0.43659887075919673,0.6261474374844792,0.38107897372854943,0.15378852721334335,-0.5517683115723043,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.8296824941253625,155000
-0.7844081713647075,-1.0964391625545211,-1.720087605683168,-0.31517879520643605,-0.5487585087399488,-1.0711193252231008,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-1.0981013139124092,119750
0.6618910855515537,1.1800098441393478,1.1149464048110724,0.8838006848578779,0.7271315105775242,-0.12793012801820605,0.8195557383723991,-0.283954910127372,0.32256587821060434,0.032083190454102774,182000
-1.5075577998228382,-0.5685669291182616,-1.5245680187525308,-0.3765438867057907,-0.7102635744763377,-1.1905103628439735,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,-0.34464497766806784,110000
0.6618910855515537,1.048041785780283,0.8705469211477758,1.1953465340084477,1.08244265519758,0.134730154747714,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.47002968589612615,201000
-0.06125854290657694,0.6851296252928547,0.3328680570885233,-0.6904499316832586,-0.9363706665072823,0.22029373170933947,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.05091959886021131,175900
-0.06125854290657694,0.22324142103612762,-0.35145049716870713,-0.9005073602772035,-1.307832317700977,-0.18364594557461333,-0.9958446157339682,-0.283954910127372,0.32256587821060434,-0.15628089360698255,149500
-0.06125854290657694,-1.5253353522214819,-1.720087605683168,0.3008323156140087,0.6248449689444779,0.40137013876766314,0.8195557383723991,0.3552738177872696,0.32256587821060434,0.4841569922007075,136500
-0.06125854290657694,0.883081712831452,0.6261474374844792,-0.26089429118777613,-0.57836777079162,0.2899385036548486,0.8195557383723991,0.3552738177872696,0.32256587821060434,-0.005589626358114288,192000
0.6618910855515537,1.0150497711905169,0.8705469211477758,-0.5582789653769563,-0.8986861511687916,0.7993402641705722,0.8195557383723991,0.9945025457019111,0.32256587821060434,0.17335625349991676,214900
-1.5075577998228382,0.05828134808729654,-0.5958499808320037,-1.1978920344663837,-1.646992955747394,-0.7965199386950934,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.881482617242161,83500
2.108190342467815,1.1140258149598155,0.9683067146130945,1.1977067298353459,1.0851344062931865,0.13672000537472856,0.8195557383723991,-0.283954910127372,0.32256587821060434,0.38997495017016487,277500
-0.7844081713647075,-0.2056547686308332,-0.9868891546932782,-2.486558955952831,1.3623847691406543,0.34167461995722676,0.8195557383723991,0.9945025457019111,-2.3691907606502998,-2.228285818278921,100000
-0.06125854290657694,0.7511136544723871,0.43062785055384195,-0.29629722859124996,-0.5972100284608655,0.4550961056970559,0.8195557383723991,0.3552738177872696,0.32256587821060434,-0.01029872845964142,201000
-1.5075577998228382,-0.04069469568200211,-0.7424896710299816,-0.2207709621305058,-0.5326080021663099,-1.0591802214610135,-0.9958446157339682,-0.283954910127372,0.32256587821060434,0.4841569922007075,129000
-0.06125854290657694,0.9160737274212182,0.6750273342171386,-0.7659761981440029,-1.1544025052514075,-0.06823460920776966,0.8195557383723991,-0.9231836380420135,0.32256587821060434,-0.15628089360698255,176000
-0.06125854290657694,0.22324142103612762,-0.35145049716870713,-0.2679748786684709,-0.35495242985628195,-0.9278500800780535,-0.9958446157339682,-0.9231836380420135,0.32256587821060434,0.4841569922007075,147000
-0.7844081713647075,-1.558327366811248,-1.720087605683168,-0.06499803755522092,-0.35495242985628195,0.3954005868866195,0.8195557383723991,-0.283954910127372,-1.0233124412198478,-0.777882371008564,127000
-0.06125854290657694,-0.43659887075919673,-1.3290484318218934,0.48964798176586916,0.2776090776112416,-0.4602351827296352,-0.9958446157339682,-0.283954910127372,0.32256587821060434,-0.18924460831767248,163000
-0.06125854290657694,-1.0304551333749885,-1.720087605683168,-0.6503266026259883,-0.5756760196960136,-0.006549239770318749,0.8195557383723991,0.3552738177872696,-1.0233124412198478,-1.0981013139124092,139500
0.6618910855515537,-1.0304551333749885,-1.720087605683168,-0.05083686259383139,0.13225451844849148,1.812174233320976,0.8195557383723991,2.272960001531194,-1.0233124412198478,-0.5848091848459517,244400
-0.06125854290657694,-0.10667872486153454,-0.05817111677275122,0.001087445597930235,0.9532386026084689,2.311626740701627,0.8195557383723991,1.6337312736165528,0.32256587821060434,0.6866483825663743,250000
-0.7844081713647075,-0.5355749145284954,-0.5469700840993443,1.6744662868687936,1.6719361451353998,0.5705074420638995,-0.9958446157339682,-0.283954910127372,0.32256587821060434,-0.09035346418560268,170000
-0.7844081713647075,-1.5253353522214819,0.43062785055384195,-0.8297014854702558,-0.8502346314478749,-0.04037670042956603,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-1.0510102928971379,125000
-0.7844081713647075,-1.3273832646828845,0.38174795382118265,-0.7990189397205785,-0.761406845292861,-1.2283175247572498,-0.9958446157339682,-0.9231836380420135,-1.0233124412198478,-1.3806474400040372,105000
-0.7844081713647075,0.15725739185659518,-0.44921029063402573,-1.8634672576516917,-1.45857037905494,-0.37467160576800973,-0.9958446157339682,-1.5624123659566551,-1.0233124412198478,-0.6460275121658043,115000
-0.7844081713647075,-0.4695908853489629,0.5772675407518199,1.01597165116418,1.1901126990218394,0.21432417982829582,-0.9958446157339682,-0.283954910127372,-1.0233124412198478,-0.7260822478917657,207500
